participant_id,slot,scene_no,event_id,task,environment,object_label,scene_interactiveobj,scene_slug,scene_dir,asset_path,url_anchor,review_copy
P067,4,15,0007,warn,office,monitor_0002,office_monitor_0002,office_1-2400_3600,office_1_0007_warn_monitor_0002_proposal_human_node_O_28_crop_frame_000051_stamp_372350005548_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0007_warn_monitor_0002_proposal_human_node_O_28_crop_frame_000051_stamp_372350005548_dropping,#scene-015-0007-office-warn,3
P067,5,50,0002,continue,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0002_continue_plasticbox_0001_proposal_human_node_O_16_crop_frame_000024_stamp_57250000853_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0002_continue_plasticbox_0001_proposal_human_node_O_16_crop_frame_000024_stamp_57250000853_kicking,#scene-050-0002-warehouse-continue,5
P068,1,41,0038,assist,office,clothesstand_0001,office_clothesstand_0001,office_1-0000_1200,office_1_0038_assist_clothesstand_0001_proposal_human_node_O_96_crop_frame_000282_stamp_257100003831_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0038_assist_clothesstand_0001_proposal_human_node_O_96_crop_frame_000282_stamp_257100003831_lifting,#scene-041-0038-office-assist,6
P068,2,60,0047,avoid,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0047_avoid_plasticbox_0001_proposal_human_node_O_16_crop_frame_000248_stamp_100050001490_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0047_avoid_plasticbox_0001_proposal_human_node_O_16_crop_frame_000248_stamp_100050001490_lifting,#scene-060-0047-warehouse-avoid,5
P068,3,25,0018,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-2400_3600,office_1_0018_monitor_plasticbox_0001_proposal_human_node_O_83_crop_frame_000097_stamp_381500005684_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0018_monitor_plasticbox_0001_proposal_human_node_O_83_crop_frame_000097_stamp_381500005684_kicking,#scene-025-0018-office-monitor,4
P068,4,10,0041,continue,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0041_continue_tripod_0001_proposal_human_node_O_82_crop_frame_000387_stamp_87900001309_putting_down,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0041_continue_tripod_0001_proposal_human_node_O_82_crop_frame_000387_stamp_87900001309_putting_down,#scene-010-0041-hospital-continue,3
P068,5,48,0071,warn,office,largetable_0002,office_largetable_0002,office_1-1200_2400,office_1_0071_warn_largetable_0002_proposal_human_node_O_178_crop_frame_000372_stamp_361100005380_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0071_warn_largetable_0002_proposal_human_node_O_178_crop_frame_000372_stamp_361100005380_carrying,#scene-048-0071-office-warn,5
P069,1,4,0027,warn,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0027_warn_plasticbox_0001_proposal_human_node_O_132_crop_frame_000329_stamp_171750002559_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0027_warn_plasticbox_0001_proposal_human_node_O_132_crop_frame_000329_stamp_171750002559_kicking,#scene-004-0027-hospital-warn,5
P069,2,43,0043,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-1200_2400,office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,#scene-043-0043-office-monitor,3
P069,3,59,0042,assist,warehouse,largebox_0002,warehouse_largebox_0002,warehouse_1,warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,#scene-059-0042-warehouse-assist,4
P069,4,60,0047,avoid,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0047_avoid_plasticbox_0001_proposal_human_node_O_16_crop_frame_000248_stamp_100050001490_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0047_avoid_plasticbox_0001_proposal_human_node_O_16_crop_frame_000248_stamp_100050001490_lifting,#scene-060-0047-warehouse-avoid,1
P069,5,36,0031,continue,office,sm_plant12,office_sm_plant12,office_1-2400_3600,office_1_0031_continue_sm_plant12_proposal_human_node_O_149_crop_frame_000236_stamp_407350006069_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0031_continue_sm_plant12_proposal_human_node_O_149_crop_frame_000236_stamp_407350006069_carrying,#scene-036-0031-office-continue,3
P070,1,5,0031,avoid,hospital,tripod_0001,hospital_tripod_0001,hospital_1-0000_1200,hospital_1_0031_avoid_tripod_0001_proposal_human_node_O_82_crop_frame_000299_stamp_72450001079_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0031_avoid_tripod_0001_proposal_human_node_O_82_crop_frame_000299_stamp_72450001079_holding,#scene-005-0031-hospital-avoid,2
P070,2,56,0022,assist,warehouse,woodchair_0001,warehouse_woodchair_0001,warehouse_1,warehouse_1_0022_assist_woodchair_0001_proposal_human_node_O_105_crop_frame_000127_stamp_75800001129_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0022_assist_woodchair_0001_proposal_human_node_O_105_crop_frame_000127_stamp_75800001129_carrying,#scene-056-0022-warehouse-assist,1
P070,3,43,0043,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-1200_2400,office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0043_monitor_plasticbox_0001_proposal_human_node_O_49_crop_frame_000219_stamp_327400004878_kicking,#scene-043-0043-office-monitor,2
P070,4,17,0010,continue,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,#scene-017-0010-office-continue,6
P070,5,26,0019,warn,office,monitor_0001,office_monitor_0001,office_1-0000_1200,office_1_0019_warn_monitor_0001_proposal_human_node_O_29_crop_frame_000120_stamp_224500003345_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0019_warn_monitor_0001_proposal_human_node_O_29_crop_frame_000120_stamp_224500003345_kicking,#scene-026-0019-office-warn,5
P071,1,56,0022,assist,warehouse,woodchair_0001,warehouse_woodchair_0001,warehouse_1,warehouse_1_0022_assist_woodchair_0001_proposal_human_node_O_105_crop_frame_000127_stamp_75800001129_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0022_assist_woodchair_0001_proposal_human_node_O_105_crop_frame_000127_stamp_75800001129_carrying,#scene-056-0022-warehouse-assist,3
P071,2,24,0017,avoid,office,monitor_0001,office_monitor_0001,office_1-0000_1200,office_1_0017_avoid_monitor_0001_proposal_human_node_O_29_crop_frame_000112_stamp_223150003325_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0017_avoid_monitor_0001_proposal_human_node_O_29_crop_frame_000112_stamp_223150003325_carrying,#scene-024-0017-office-avoid,6
P071,3,35,0029,monitor,office,woodchair_0001,office_woodchair_0001,office_1-3600_4800,office_1_0029_monitor_woodchair_0001_proposal_human_node_O_86_crop_frame_000253_stamp_492600007340_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0029_monitor_woodchair_0001_proposal_human_node_O_86_crop_frame_000253_stamp_492600007340_lifting,#scene-035-0029-office-monitor,4
P071,4,63,0083,warn,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0083_warn_plasticbox_0001_proposal_human_node_O_112_crop_frame_000420_stamp_138900002069_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0083_warn_plasticbox_0001_proposal_human_node_O_112_crop_frame_000420_stamp_138900002069_kicking,#scene-063-0083-warehouse-warn,5
P071,5,17,0010,continue,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,#scene-017-0010-office-continue,3
P072,1,36,0031,continue,office,sm_plant12,office_sm_plant12,office_1-2400_3600,office_1_0031_continue_sm_plant12_proposal_human_node_O_149_crop_frame_000236_stamp_407350006069_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0031_continue_sm_plant12_proposal_human_node_O_149_crop_frame_000236_stamp_407350006069_carrying,#scene-036-0031-office-continue,1
P072,2,31,0025,assist,office,suitcase_0001,office_suitcase_0001,office_1-2400_3600,office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,#scene-031-0025-office-assist,3
P072,3,51,0004,monitor,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0004_monitor_plasticbox_0001_proposal_human_node_O_16_crop_frame_000026_stamp_57650000859_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0004_monitor_plasticbox_0001_proposal_human_node_O_16_crop_frame_000026_stamp_57650000859_kicking,#scene-051-0004-warehouse-monitor,3
P072,4,49,0074,avoid,office,largetable_0002,office_largetable_0002,office_1-1200_2400,office_1_0074_avoid_largetable_0002_proposal_human_node_O_178_crop_frame_000376_stamp_362450005400_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0074_avoid_largetable_0002_proposal_human_node_O_178_crop_frame_000376_stamp_362450005400_carrying,#scene-049-0074-office-avoid,3
P072,5,16,0008,warn,office,sm_chair_407,office_sm_chair_407,office_1-2400_3600,office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0008_warn_sm_chair_407_proposal_human_node_O_28_crop_frame_000053_stamp_372650005552_putting_down,#scene-016-0008-office-warn,5
P073,1,33,0027,assist,office,instancedbp_door_250cm4,office_instancedbp_door_250cm4,office_1-4800_6000,office_1_0027_assist_instancedbp_door_250cm4_proposal_human_node_O_99_crop_frame_000414_stamp_598800008922_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0027_assist_instancedbp_door_250cm4_proposal_human_node_O_99_crop_frame_000414_stamp_598800008922_carrying,#scene-033-0027-office-assist,1
P073,2,13,0005,avoid,office,largetable_0001,office_largetable_0001,office_1-0000_1200,office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,#scene-013-0005-office-avoid,4
P073,3,9,0037,monitor,hospital,suitcase_0001,hospital_suitcase_0001,hospital_1-0000_1200,hospital_1_0037_monitor_suitcase_0001_proposal_human_node_O_97_crop_frame_000341_stamp_79950001191_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0037_monitor_suitcase_0001_proposal_human_node_O_97_crop_frame_000341_stamp_79950001191_kicking,#scene-009-0037-hospital-monitor,3
P073,4,62,0081,continue,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0081_continue_tripod_0001_proposal_human_node_O_14_crop_frame_000415_stamp_137700002051_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0081_continue_tripod_0001_proposal_human_node_O_14_crop_frame_000415_stamp_137700002051_carrying,#scene-062-0081-warehouse-continue,1
P073,5,63,0083,warn,warehouse,plasticbox_0001,warehouse_plasticbox_0001,warehouse_1,warehouse_1_0083_warn_plasticbox_0001_proposal_human_node_O_112_crop_frame_000420_stamp_138900002069_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0083_warn_plasticbox_0001_proposal_human_node_O_112_crop_frame_000420_stamp_138900002069_kicking,#scene-063-0083-warehouse-warn,2
P074,1,53,0012,monitor,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0012_monitor_tripod_0001_proposal_human_node_O_14_crop_frame_000068_stamp_65900000981_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0012_monitor_tripod_0001_proposal_human_node_O_14_crop_frame_000068_stamp_65900000981_carrying,#scene-053-0012-warehouse-monitor,6
P074,2,40,0036,warn,office,largebox_0001,office_largebox_0001,office_1-2400_3600,office_1_0036_warn_largebox_0001_proposal_human_node_O_149_crop_frame_000267_stamp_412550006147_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0036_warn_largebox_0001_proposal_human_node_O_149_crop_frame_000267_stamp_412550006147_kicking,#scene-040-0036-office-warn,1
P074,3,39,0036,continue,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0036_continue_largebox_0002_proposal_human_node_O_43_crop_frame_000199_stamp_239600003570_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0036_continue_largebox_0002_proposal_human_node_O_43_crop_frame_000199_stamp_239600003570_carrying,#scene-039-0036-office-continue,2
P074,4,18,0011,assist,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0011_assist_suitcase_0001_proposal_human_node_O_21_crop_frame_000041_stamp_293400004372_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0011_assist_suitcase_0001_proposal_human_node_O_21_crop_frame_000041_stamp_293400004372_carrying,#scene-018-0011-office-assist,2
P074,5,6,0033,avoid,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0033_avoid_plasticbox_0001_proposal_human_node_O_132_crop_frame_000370_stamp_179700002677_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0033_avoid_plasticbox_0001_proposal_human_node_O_132_crop_frame_000370_stamp_179700002677_kicking,#scene-006-0033-hospital-avoid,1
P075,1,36,0031,continue,office,sm_plant12,office_sm_plant12,office_1-2400_3600,office_1_0031_continue_sm_plant12_proposal_human_node_O_149_crop_frame_000236_stamp_407350006069_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0031_continue_sm_plant12_proposal_human_node_O_149_crop_frame_000236_stamp_407350006069_carrying,#scene-036-0031-office-continue,5
P075,2,25,0018,monitor,office,plasticbox_0001,office_plasticbox_0001,office_1-2400_3600,office_1_0018_monitor_plasticbox_0001_proposal_human_node_O_83_crop_frame_000097_stamp_381500005684_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0018_monitor_plasticbox_0001_proposal_human_node_O_83_crop_frame_000097_stamp_381500005684_kicking,#scene-025-0018-office-monitor,6
P075,3,37,0032,assist,office,largebox_0001,office_largebox_0001,office_1-2400_3600,office_1_0032_assist_largebox_0001_proposal_human_node_O_149_crop_frame_000246_stamp_409200006097_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0032_assist_largebox_0001_proposal_human_node_O_149_crop_frame_000246_stamp_409200006097_carrying,#scene-037-0032-office-assist,1
P075,4,4,0027,warn,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0027_warn_plasticbox_0001_proposal_human_node_O_132_crop_frame_000329_stamp_171750002559_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0027_warn_plasticbox_0001_proposal_human_node_O_132_crop_frame_000329_stamp_171750002559_kicking,#scene-004-0027-hospital-warn,2
P075,5,34,0029,avoid,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0029_avoid_largebox_0002_proposal_human_node_O_43_crop_frame_000153_stamp_231150003444_kicking,#scene-034-0029-office-avoid,4
P076,1,20,0012,assist,office,monitor_0004,office_monitor_0004,office_1-4800_6000,office_1_0012_assist_monitor_0004_proposal_human_node_O_66_crop_frame_000346_stamp_586300008736_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0012_assist_monitor_0004_proposal_human_node_O_66_crop_frame_000346_stamp_586300008736_carrying,#scene-020-0012-office-assist,3
P076,2,38,0033,avoid,office,woodchair_0001,office_woodchair_0001,office_1-3600_4800,office_1_0033_avoid_woodchair_0001_proposal_human_node_O_86_crop_frame_000262_stamp_494650007370_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0033_avoid_woodchair_0001_proposal_human_node_O_86_crop_frame_000262_stamp_494650007370_placing,#scene-038-0033-office-avoid,6
P076,3,28,0022,monitor,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0022_monitor_largebox_0002_proposal_human_node_O_43_crop_frame_000133_stamp_226850003380_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0022_monitor_largebox_0002_proposal_human_node_O_43_crop_frame_000133_stamp_226850003380_kicking,#scene-028-0022-office-monitor,4
P076,4,54,0014,warn,warehouse,tripod_0001,warehouse_tripod_0001,warehouse_1,warehouse_1_0014_warn_tripod_0001_proposal_human_node_O_14_crop_frame_000084_stamp_68550001021_dropping,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0014_warn_tripod_0001_proposal_human_node_O_14_crop_frame_000084_stamp_68550001021_dropping,#scene-054-0014-warehouse-warn,3
P076,5,55,0015,continue,warehouse,smallklt_visual_169,warehouse_smallklt_visual_169,warehouse_1,warehouse_1_0015_continue_smallklt_visual_169_proposal_human_node_O_60_crop_frame_000085_stamp_68850001025_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0015_continue_smallklt_visual_169_proposal_human_node_O_60_crop_frame_000085_stamp_68850001025_placing,#scene-055-0015-warehouse-continue,6
P077,1,17,0010,continue,office,suitcase_0001,office_suitcase_0001,office_1-1200_2400,office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0010_continue_suitcase_0001_proposal_human_node_O_21_crop_frame_000033_stamp_292000004351_carrying,#scene-017-0010-office-continue,2
P077,2,59,0042,assist,warehouse,largebox_0002,warehouse_largebox_0002,warehouse_1,warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0042_assist_largebox_0002_proposal_human_node_O_58_crop_frame_000205_stamp_92200001373_holding,#scene-059-0042-warehouse-assist,3
P077,3,1,0004,monitor,hospital,trashcan_0001,hospital_trashcan_0001,hospital_1-2400_3540,hospital_1_0004_monitor_trashcan_0001_proposal_human_node_O_29_crop_frame_000149_stamp_229400003418_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0004_monitor_trashcan_0001_proposal_human_node_O_29_crop_frame_000149_stamp_229400003418_kicking,#scene-001-0004-hospital-monitor,4
P077,4,6,0033,avoid,hospital,plasticbox_0001,hospital_plasticbox_0001,hospital_1-1200_2400,hospital_1_0033_avoid_plasticbox_0001_proposal_human_node_O_132_crop_frame_000370_stamp_179700002677_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/hospital_1_0033_avoid_plasticbox_0001_proposal_human_node_O_132_crop_frame_000370_stamp_179700002677_kicking,#scene-006-0033-hospital-avoid,5
P077,5,47,0057,warn,office,monitor_0005,office_monitor_0005,office_1-1200_2400,office_1_0057_warn_monitor_0005_proposal_human_node_O_201_crop_frame_000328_stamp_350100005216_placing,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0057_warn_monitor_0005_proposal_human_node_O_201_crop_frame_000328_stamp_350100005216_placing,#scene-047-0057-office-warn,6
P078,1,52,0008,monitor,warehouse,trashcan_0001,warehouse_trashcan_0001,warehouse_1,warehouse_1_0008_monitor_trashcan_0001_proposal_human_node_O_27_crop_frame_000054_stamp_62900000937_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/warehouse_1_0008_monitor_trashcan_0001_proposal_human_node_O_27_crop_frame_000054_stamp_62900000937_kicking,#scene-052-0008-warehouse-monitor,5
P078,2,26,0019,warn,office,monitor_0001,office_monitor_0001,office_1-0000_1200,office_1_0019_warn_monitor_0001_proposal_human_node_O_29_crop_frame_000120_stamp_224500003345_kicking,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0019_warn_monitor_0001_proposal_human_node_O_29_crop_frame_000120_stamp_224500003345_kicking,#scene-026-0019-office-warn,2
P078,3,13,0005,avoid,office,largetable_0001,office_largetable_0001,office_1-0000_1200,office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0005_avoid_largetable_0001_proposal_human_node_O_19_crop_frame_000057_stamp_212700003169_lifting,#scene-013-0005-office-avoid,1
P078,4,31,0025,assist,office,suitcase_0001,office_suitcase_0001,office_1-2400_3600,office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0025_assist_suitcase_0001_proposal_human_node_O_134_crop_frame_000140_stamp_389950005810_carrying,#scene-031-0025-office-assist,4
P078,5,39,0036,continue,office,largebox_0002,office_largebox_0002,office_1-0000_1200,office_1_0036_continue_largebox_0002_proposal_human_node_O_43_crop_frame_000199_stamp_239600003570_carrying,/data/code/robot-reasoning-proactive-task-navigation-deploy/streamlit_user_study/assets/office_1_0036_continue_largebox_0002_proposal_human_node_O_43_crop_frame_000199_stamp_239600003570_carrying,#scene-039-0036-office-continue,4
